"idade","sexo","est_civil","raca","escola","lingua_estr","nota_CN","nota_CH","nota_LC","nota_MT","nota_RD","ESC_pai","ESC_mae","renda_fam"
18,"M","solteiro","negro","pública",0,542.8,547.6,573,611.7,780,"não sabe","não","G"
28,"M","solteiro","branco","não espondeu",1,NA,NA,NA,NA,NA,"sim","não","B"
22,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não sabe","não","C"
26,"M","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","E"
17,"F","solteiro","branco","privada",0,651.2,709.4,675,857.1,940,"sim","sim","O"
24,"F","solteiro","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","sim","E"
18,"M","solteiro","amarelo","não espondeu",0,584.8,640.4,616.7,808.7,600,"não","não","H"
20,"F","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","J"
20,"F","solteiro","pardo","não espondeu",0,564.1,534.5,516.1,528.7,580,"não","não","G"
22,"F","solteiro","pardo","não espondeu",0,375,522.2,471,553,560,"não","não","E"
23,"F","casado","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
18,"M","solteiro","pardo","pública",0,609.5,693.2,626.5,782.4,860,"não","sim","G"
17,"F","solteiro","pardo","pública",0,500.9,523.2,559,465,800,"não","não","E"
32,"F","casado","negro","não espondeu",1,NA,NA,NA,NA,NA,"sim","não","C"
19,"M","solteiro","ND","não espondeu",0,714.4,656.2,635.3,837.8,880,"sim","sim","Q"
18,"M","solteiro","pardo","pública",0,NA,NA,NA,NA,NA,"não","não","B"
21,"M","solteiro","pardo","não espondeu",0,394.4,576.3,533.6,469.6,440,"não","não","D"
17,"M","solteiro","negro","pública",0,NA,NA,NA,NA,NA,"não","não","B"
22,"M","solteiro","branco","não espondeu",0,548.4,634.7,612.7,634.6,600,"não","não","H"
35,"M","solteiro","negro","não espondeu",0,522.7,627.5,608.1,684.9,640,"não","não","B"
19,"M","solteiro","negro","não espondeu",1,372.7,578.6,536.9,465,560,"não","não","C"
19,"M","solteiro","ND","pública",1,423.9,407.5,475.1,435.4,480,"não","não","C"
47,"M","divorciado","branco","não espondeu",1,460.2,616.1,537.9,564.6,640,"não","não","G"
39,"F","solteiro","branco","não espondeu",1,488.1,447.8,511.2,616.8,520,"não","não","D"
21,"M","solteiro","pardo","não espondeu",0,NA,482.4,476.2,NA,420,"não","não","C"
22,"M","solteiro","amarelo","não espondeu",1,489.5,537.2,547.9,655.5,460,"não sabe","não","D"
23,"M","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
17,"M","solteiro","branco","privada",0,NA,657.1,624.4,NA,820,"sim","sim","Q"
21,"F","solteiro","amarelo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","B"
20,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","G"
18,"M","solteiro","pardo","pública",0,515.1,638.5,606,608.6,620,"não","não","H"
35,"M","solteiro","branco","não espondeu",1,520.5,628,614.6,917.2,720,"sim","não","J"
17,"F","solteiro","branco","não espondeu",1,485.6,528.2,511.8,507.2,560,"não","não","I"
22,"F","solteiro","pardo","não espondeu",1,544.1,607.9,550.4,656.6,980,"não","sim","H"
17,"M","solteiro","branco","privada",0,543.7,403.8,472.2,672.7,720,"sim","não","I"
20,"F","solteiro","pardo","não espondeu",1,483.7,419.1,516.1,535.8,600,"não","não","D"
18,"M","solteiro","branco","não espondeu",0,586.1,657.5,612.6,759.9,960,"sim","sim","G"
20,"M","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","E"
23,"M","solteiro","negro","não espondeu",1,458,540.3,568.8,578,580,"não sabe","não","B"
28,"F","NI","negro","não espondeu",0,536.9,564.5,530.9,502.1,860,"não","não","G"
21,"F","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","E"
23,"F","solteiro","branco","não espondeu",0,599.8,565,597.3,674.1,780,"não","não","B"
33,"F","solteiro","branco","não espondeu",0,537.1,595.6,575.8,413.3,480,"não","sim","E"
51,"F","solteiro","negro","pública",0,465,404.6,449.3,374.3,240,"não","não","C"
17,"F","solteiro","branco","pública",0,501.9,520.9,567.7,559.8,700,"não","não","C"
29,"M","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","D"
17,"F","solteiro","amarelo","pública",0,376.2,468.8,479.9,516.1,400,"não sabe","sim","F"
24,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"sim","não","D"
15,"F","solteiro","branco","não espondeu",0,532.2,NA,NA,651.7,NA,"sim","sim","Q"
18,"M","solteiro","pardo","privada",0,629.9,716.7,651,736.2,900,"não","não","G"
18,"F","solteiro","pardo","não espondeu",0,394.5,467.5,375.6,397,540,"não sabe","não","C"
17,"F","solteiro","branco","pública",0,495.6,560.1,590.8,633.9,920,"não sabe","sim","I"
18,"F","solteiro","pardo","não espondeu",0,486.8,545.2,511.3,506.3,700,"não","não","E"
19,"M","solteiro","branco","pública",1,393.1,414.9,411.4,565.2,580,"não","não","F"
17,"F","solteiro","branco","pública",1,504.7,482.5,486.3,381.1,520,"não","não","E"
17,"F","solteiro","pardo","pública",0,491.4,478.6,529.2,506.9,640,"não","sim","E"
22,"F","solteiro","negro","não espondeu",0,556.2,561.3,569.9,614.8,560,"não","não","C"
19,"F","solteiro","pardo","não espondeu",1,534,596.6,564.8,478.3,820,"não","não","B"
27,"F","solteiro","pardo","não espondeu",0,561.3,655,634,698.1,900,"não","não","C"
18,"M","solteiro","branco","privada",0,639.9,667.9,639.5,734.4,840,"sim","sim","F"
27,"M","solteiro","pardo","não espondeu",1,686.7,669.7,608.4,779.3,880,"não","não","G"
32,"F","solteiro","pardo","pública",1,495.4,540.8,556.5,463.8,600,"não sabe","não","C"
17,"F","solteiro","branco","não espondeu",0,542.3,596.3,578.5,552.5,760,"sim","não","N"
18,"F","solteiro","pardo","pública",1,NA,475.7,569.8,NA,600,"não sabe","não","E"
19,"F","solteiro","pardo","não espondeu",1,578.8,643.2,623.2,590.9,940,"sim","não","K"
23,"F","solteiro","negro","não espondeu",1,463.2,489.6,537.3,458.9,560,"não","não","B"
25,"F","solteiro","pardo","não espondeu",1,548.7,579.9,568.3,588.4,580,"não","não","B"
18,"M","solteiro","pardo","pública",0,575.9,548.3,588.6,649.8,540,"não","não","D"
17,"F","solteiro","pardo","não espondeu",1,400.7,447.6,533,400.4,640,"não","não","K"
49,"M","solteiro","pardo","não espondeu",1,489.6,513.8,572,540.5,660,"não","não","D"
38,"M","solteiro","branco","não espondeu",0,630.7,630,600.2,657,560,"não","não","C"
17,"M","solteiro","negro","pública",0,531.1,595.1,552.8,449.4,560,"não","não","F"
17,"F","solteiro","branco","privada",0,585.4,662,633.2,743.9,920,"não","não","I"
20,"F","solteiro","pardo","não espondeu",1,417.7,450.1,532.2,488,280,"não","não","E"
21,"F","solteiro","pardo","não espondeu",1,482,487.9,518.6,453.8,560,"não","não","C"
34,"F","NI","pardo","não espondeu",0,438.4,535.7,455.3,486.4,480,"não","não","D"
25,"F","solteiro","pardo","não espondeu",1,NA,463.6,524.7,NA,520,"não","não","C"
17,"F","solteiro","pardo","não espondeu",0,576.6,649.3,619.3,685.5,580,"sim","sim","Q"
21,"F","solteiro","pardo","não espondeu",1,430.1,431.6,483,564.6,340,"não","não","C"
43,"F","casado","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","B"
18,"F","solteiro","pardo","pública",0,384.7,508.3,507.6,456.1,420,"não","não","C"
20,"F","solteiro","branco","não espondeu",0,393.3,520.3,589.1,521.3,600,"não","sim","I"
18,"M","solteiro","branco","privada",1,551.8,609,607.7,718.7,800,"não","não","F"
21,"F","NI","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","D"
23,"M","casado","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","B"
20,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","B"
21,"F","solteiro","branco","não espondeu",1,361.3,436.4,497.2,534.4,540,"não","não","E"
18,"M","solteiro","negro","pública",1,NA,487,565,NA,580,"não","não","C"
54,"F","solteiro","pardo","não espondeu",1,455.1,451.6,478.9,373.9,500,"não","não","A"
18,"F","solteiro","pardo","privada",0,596.5,653.5,635.8,859,960,"sim","sim","Q"
20,"M","solteiro","pardo","não espondeu",1,533.1,560.7,546.4,485.1,600,"não","não","B"
20,"M","solteiro","ND","não espondeu",0,NA,NA,NA,NA,NA,"não","não","E"
20,"F","NI","pardo","não espondeu",0,595.9,619.6,628.7,449,820,"não sabe","não sabe","D"
17,"F","solteiro","pardo","não espondeu",0,474.5,579.3,565.8,524.6,540,"não","não","E"
17,"F","solteiro","pardo","pública",0,536.7,576,545.6,569.8,680,"não","não","A"
17,"F","solteiro","pardo","pública",1,458.2,356.2,336,455.3,460,"não","não","C"
18,"F","solteiro","amarelo","não espondeu",0,444.4,393.7,414.3,380.1,500,"não","não","D"
30,"M","solteiro","branco","não espondeu",0,676.5,729.5,657.5,738.1,680,"sim","sim","H"
20,"F","solteiro","negro","não espondeu",1,371.9,488.2,450.1,448.2,600,"não","não","I"
21,"F","solteiro","branco","não espondeu",0,517.8,507.9,583.4,569.3,680,"não","não","H"
34,"F","divorciado","branco","não espondeu",0,597.3,696.3,660.4,714.1,600,"não","não","E"
15,"F","solteiro","pardo","não espondeu",0,NA,601.5,577.4,NA,860,"não","não","F"
27,"M","solteiro","branco","não espondeu",0,413.5,519.4,576,571.3,600,"não","não","E"
30,"M","solteiro","pardo","não espondeu",0,523.2,548.7,574.1,697.2,700,"não","não","G"
29,"M","solteiro","branco","não espondeu",1,592.2,654.8,592.2,647.5,560,"não","não","D"
17,"F","solteiro","pardo","pública",1,438.7,465.9,527,530,640,"não","não","E"
18,"F","solteiro","branco","não espondeu",0,371.9,596.7,574.4,476.7,720,"não","não","D"
19,"M","solteiro","branco","não espondeu",0,534.6,579,575.8,576,600,"não","não","E"
20,"F","solteiro","pardo","não espondeu",1,533.9,484.1,534.9,482.4,600,"não sabe","não","C"
39,"F","NI","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
17,"M","solteiro","branco","não espondeu",0,617.4,636.4,642.6,802,680,"sim","sim","M"
18,"F","solteiro","pardo","pública",1,468.6,551,538.7,632.7,600,"não","não","E"
17,"M","solteiro","pardo","pública",0,NA,NA,NA,NA,NA,"não sabe","não","B"
19,"F","solteiro","pardo","pública",1,401.4,505.1,548.7,598,420,"não","não","G"
39,"F","solteiro","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","D"
29,"F","solteiro","branco","não espondeu",0,615.4,676.2,596,659.5,820,"não","não","D"
20,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não sabe","não sabe","C"
17,"F","solteiro","pardo","não espondeu",1,492.1,565.9,546.5,622.5,700,"não","não","I"
16,"F","solteiro","pardo","não espondeu",1,452.1,470,521.4,472.3,620,"não","não","F"
29,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não sabe","não","G"
17,"M","solteiro","branco","não espondeu",0,583.8,611.8,612,668.8,780,"não","sim","G"
26,"F","solteiro","negro","não espondeu",0,479.7,562.2,569,567.8,520,"não sabe","não","D"
33,"F","solteiro","ND","não espondeu",0,NA,NA,NA,NA,NA,"não sabe","não","B"
17,"M","solteiro","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
45,"F","divorciado","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","E"
39,"M","solteiro","pardo","não espondeu",1,562.2,631.1,540.2,460.7,600,"não","não","B"
17,"F","solteiro","branco","não espondeu",0,631,660.3,662.8,735.7,760,"sim","sim","E"
17,"F","solteiro","branco","não espondeu",0,560.3,528.4,583.9,633.1,820,"não","sim","K"
17,"F","NI","pardo","não espondeu",0,441.4,499.3,513.4,478.7,720,"sim","sim","Q"
22,"M","solteiro","pardo","não espondeu",0,389.1,454,485.2,638,580,"não","não","F"
21,"F","solteiro","branco","não espondeu",0,448.6,408.2,494.4,491.8,260,"não","não","A"
41,"M","NI","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
39,"F","casado","branco","não espondeu",0,621.6,615.7,594.9,602.3,720,"não","não","L"
17,"M","solteiro","negro","pública",1,NA,NA,NA,NA,NA,"não","não","C"
19,"M","solteiro","pardo","não espondeu",0,609.4,667.3,594,813.9,880,"sim","sim","K"
37,"F","solteiro","branco","não espondeu",1,NA,NA,NA,NA,NA,"sim","sim","B"
17,"M","solteiro","branco","pública",0,526.1,592.6,588.5,618.7,660,"não","não","E"
18,"M","solteiro","pardo","privada",0,587.4,646.5,638.2,747.1,820,"sim","sim","J"
16,"F","solteiro","branco","não espondeu",0,520.5,554.5,576.2,566.8,880,"sim","sim","F"
23,"M","solteiro","pardo","não espondeu",0,390.8,372.5,504.6,456,740,"não","não","G"
39,"F","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","G"
20,"F","solteiro","pardo","pública",0,513.4,527.1,551.6,418.3,300,"não","não","B"
22,"F","solteiro","pardo","não espondeu",1,656.2,678.8,583.7,765.8,960,"sim","sim","F"
16,"F","solteiro","pardo","não espondeu",1,538.5,440.1,531.9,464,560,"não","não","E"
19,"M","solteiro","pardo","não espondeu",1,391.3,476.5,442.8,427.1,360,"não","não","D"
17,"F","solteiro","pardo","não espondeu",0,595.3,647.9,568.8,637.3,960,"sim","sim","M"
18,"F","solteiro","branco","privada",0,619.3,631,641.1,778.5,960,"não","sim","N"
24,"F","NI","branco","não espondeu",0,568.7,615,622.5,648.4,840,"sim","sim","Q"
21,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","sim","C"
23,"F","solteiro","branco","não espondeu",1,599.8,687.3,651,643.3,620,"não","não","D"
15,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"sim","sim","P"
22,"F","solteiro","pardo","não espondeu",1,520.1,374.7,454.4,455.3,340,"não","não","B"
19,"F","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","B"
61,"M","casado","pardo","não espondeu",0,474.6,635.9,507.2,649.7,580,"não","não","D"
18,"F","solteiro","branco","não espondeu",1,576.3,563.7,555,485.6,560,"não","sim","D"
19,"F","solteiro","branco","não espondeu",0,662.4,632.6,605,745.8,940,"sim","sim","O"
16,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não sabe","não","B"
22,"M","solteiro","pardo","não espondeu",0,471,501.8,511.7,489.2,640,"não","não","E"
18,"F","solteiro","pardo","pública",0,411.1,452.1,428.3,393.5,500,"não","não","E"
20,"F","solteiro","negro","não espondeu",0,640.2,629,600.2,721.2,840,"não","não","G"
33,"M","solteiro","branco","não espondeu",0,564.2,646,545.8,440.6,660,"não","não","D"
16,"M","solteiro","pardo","não espondeu",1,624.1,648.1,595.6,751.1,860,"sim","sim","J"
16,"F","solteiro","negro","não espondeu",1,532.7,490.7,570.8,552.8,580,"não sabe","não","D"
25,"M","NI","negro","não espondeu",1,NA,NA,NA,NA,NA,"não sabe","não","B"
18,"F","solteiro","branco","pública",0,531.7,538.5,567.5,513.4,580,"não","não","C"
18,"F","solteiro","pardo","não espondeu",0,580.7,606,627.1,572.4,880,"não","não","C"
18,"F","solteiro","pardo","pública",0,528.8,533,542.8,475.9,340,"não","sim","H"
34,"F","casado","amarelo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","G"
18,"F","solteiro","branco","privada",0,621.3,639.1,608.1,709.5,860,"sim","sim","C"
17,"M","solteiro","ND","pública",0,496,544.9,559.8,626.7,480,"não sabe","não sabe","C"
30,"M","solteiro","pardo","não espondeu",0,667.5,662.4,626.2,760.6,600,"não","não","M"
17,"M","solteiro","pardo","pública",0,467.8,521.7,578.8,516.6,540,"não","não","C"
24,"F","solteiro","pardo","não espondeu",0,504.8,569.9,549.9,565.5,600,"não","não","C"
38,"F","solteiro","branco","não espondeu",1,404.3,413.2,416.5,513.6,280,"não","não","K"
31,"F","solteiro","pardo","não espondeu",1,676.1,625.6,639.5,677.9,640,"não","não","C"
18,"F","solteiro","branco","não espondeu",0,396.9,565.3,515.4,568.8,720,"sim","sim","I"
21,"F","solteiro","pardo","não espondeu",0,668.5,665.6,619.8,673.2,900,"sim","sim","D"
21,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","B"
18,"F","solteiro","negro","pública",1,471.4,561.8,546,548.7,620,"não","não","C"
20,"M","solteiro","branco","não espondeu",0,557.3,558.5,527.5,685.7,820,"não","sim","H"
21,"M","solteiro","pardo","não espondeu",0,655.4,652.4,584.5,814.4,900,"não","sim","H"
16,"F","solteiro","branco","não espondeu",0,479.7,610.3,537.8,494.1,800,"não","não","B"
18,"M","solteiro","pardo","pública",0,392.6,350.6,499,477.2,500,"não","não","E"
22,"F","solteiro","branco","não espondeu",0,646.2,656.5,613.4,746.3,840,"não","não","I"
18,"M","solteiro","branco","pública",0,432.3,432.6,459.1,441,360,"não","não","C"
18,"F","solteiro","branco","privada",0,605.7,629.4,570.8,542.7,740,"sim","sim","M"
19,"F","solteiro","pardo","não espondeu",0,490.8,537.7,551.8,430.2,620,"não","não","E"
18,"M","divorciado","pardo","privada",0,428.1,562.7,556.3,526.6,820,"não","não","D"
23,"M","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","sim","G"
37,"M","solteiro","branco","não espondeu",1,543.1,472.4,464.4,677.3,640,"não sabe","não","D"
19,"F","solteiro","pardo","não espondeu",0,571.1,557.2,542.7,445.6,720,"não","sim","C"
50,"M","casado","negro","não espondeu",1,412.8,490.4,530.3,656.3,580,"não","não","F"
28,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não sabe","não","C"
17,"M","solteiro","negro","pública",0,NA,519.7,526.6,NA,680,"não","não","E"
22,"M","solteiro","branco","não espondeu",1,460.1,629.9,595.6,565.1,600,"não","não","D"
18,"M","solteiro","ND","pública",1,541.7,483,489.9,496.1,600,"não","não","C"
21,"F","solteiro","branco","pública",1,528.9,514.8,561.3,441.7,680,"não","não","C"
19,"F","solteiro","pardo","não espondeu",0,519.3,552.6,580.4,471.8,500,"não","não","E"
47,"F","divorciado","branco","não espondeu",0,469.5,363.2,524.8,361.5,760,"não","não","C"
17,"M","solteiro","pardo","privada",0,607.1,654.3,603.8,809.1,940,"sim","sim","Q"
33,"F","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
18,"F","solteiro","negro","pública",1,573.4,583.8,568.3,547.5,760,"não","sim","H"
19,"F","solteiro","pardo","não espondeu",1,529.9,562.2,511.7,517.2,880,"sim","sim","L"
16,"F","solteiro","pardo","não espondeu",0,593.3,688.5,660,754.1,920,"sim","não","H"
16,"M","solteiro","branco","não espondeu",0,607.3,672,612.4,818.3,800,"não","não","J"
18,"M","solteiro","branco","privada",0,550.7,565,555.4,634.6,860,"sim","sim","M"
20,"F","solteiro","branco","não espondeu",0,539.2,596.2,562.8,670.3,860,"sim","sim","F"
18,"F","solteiro","branco","pública",0,567.9,573.5,623.9,665.7,900,"não","não","C"
17,"M","solteiro","pardo","privada",0,609.1,628.1,616.3,729.3,900,"não","não","L"
17,"F","solteiro","branco","não espondeu",1,510.6,478.9,521.1,521.5,660,"não","não","I"
16,"M","solteiro","branco","não espondeu",0,535,578.7,594.8,591.9,620,"sim","sim","E"
18,"F","solteiro","branco","pública",1,NA,NA,NA,NA,NA,"não","não","B"
16,"F","solteiro","negro","não espondeu",0,576.7,594.3,567.7,601.2,660,"não","não","G"
17,"F","solteiro","branco","privada",0,653.5,729,622,847.7,940,"sim","sim","M"
25,"M","solteiro","pardo","não espondeu",0,382.9,609.5,519.9,695.4,620,"não","não","H"
16,"F","solteiro","pardo","não espondeu",0,554.4,557.7,622,471.7,660,"sim","sim","N"
18,"M","solteiro","pardo","privada",0,601.9,593.3,601.9,749.3,820,"não","não","E"
17,"F","solteiro","pardo","pública",0,355.4,406.6,521.1,439.5,460,"não","não","C"
20,"M","solteiro","pardo","não espondeu",1,523.6,620.4,484,696.8,860,"sim","sim","N"
24,"F","solteiro","pardo","não espondeu",1,482.6,544.4,547.4,534.2,620,"não","não","E"
17,"M","solteiro","branco","pública",0,619.8,671.4,643.8,734.1,880,"não","não","L"
54,"M","solteiro","pardo","não espondeu",0,553.1,578.2,507.2,489.9,640,"não","não","I"
26,"M","solteiro","amarelo","não espondeu",1,495.5,552,560.6,397.8,680,"não","não","C"
24,"M","solteiro","negro","não espondeu",1,417.5,412.9,443.8,440.7,0,"não","não","C"
16,"F","NI","ND","não espondeu",1,586.8,559.4,526.5,680,740,"não","não","I"
17,"M","solteiro","pardo","pública",0,547.2,538.8,558.7,527.4,580,"não","não","G"
